id;name;brand;regular_price;promo_price;store;city
358318;Крем-паста из морепродуктов САНТА БРЕМОР Антарктик-Криль подкопченный, 150г;Не указан;13199.0;;Лента;Москва
792476;Креветки свежемороженые STELLA DI MARE Лангустин, в панцире без головы 30–55, 450г;Не указан;145499.0;85199.0;Лента;Москва
703241;Мясо мидий Чилийских МЕРИДИАН в рассоле, 270г;Не указан;24799.0;18999.0;Лента;Москва
529300;Печень трески ВКУСНЫЕ КОНСЕРВЫ натуральная, 120г;Не указан;29099.0;24299.0;Лента;Москва
792143;Икра сельди ПУТИНА ястычная в масле, 250г;Не указан;34799.0;;Лента;Москва
387599;Крабовые палочки замороженные ЛЕНТА (имитация), 200г;Не указан;11699.0;9999.0;Лента;Москва
358373;Форель слабосоленая БАЛТИЙСКИЙ БЕРЕГ филе-кусок с кожей, 200г;Не указан;49999.0;37499.0;Лента;Москва
740381;Форель слабосоленая VICI филе-кусок, 200г;Не указан;79099.0;43999.0;Лента;Москва
792523;Икра сельди ПУТИНА Масаго, красная, 45г;Не указан;15199.0;;Лента;Москва
642585;Лосось свежемороженый с головой 2–3кг, весовой;Не указан;349998.0;299998.0;Лента;Москва
717063;Морской гребешок замороженный DELIGHT филе, 185г;Не указан;48499.0;;Лента;Москва
695130;Сельдь ЛЕНТА По-бургундски, филе-кусочки в розовом вине, 400г;Не указан;31999.0;20599.0;Лента;Москва
390833;Сурими палочки VICI, 200г;Не указан;15799.0;11099.0;Лента;Москва
551342;Котлеты рыбные замороженные POLAR в панировке, 425г;Не указан;18899.0;;Лента;Москва
631655;Бычки ВКУСНЫЕ КОНСЕРВЫ в томатном соусе, 240г;Не указан;24199.0;14999.0;Лента;Москва
542326;Скумбрия ВКУСНЫЕ КОНСЕРВЫ Атлантическая натуральная с добавлением масла, 250г;Не указан;22999.0;19599.0;Лента;Москва
429278;Скумбрия Атлантическая холодного копчения VICI крупная, кусочки, 300г;Не указан;42399.0;35399.0;Лента;Москва
662431;Нерка замороженная ЛЕНТА FRESH потрошеная без головы, весовая;Не указан;179999.0;157499.0;Лента;Москва
551345;Горбуша замороженная POLAR филе порционное, 400г;Не указан;58099.0;;Лента;Москва
749711;Печень трески Атлантической ЛЕНТА натуральная, куски, 185г;Не указан;44499.0;34199.0;Лента;Москва
391070;Мидии копченые VICI в масле, 200г;Не указан;27399.0;18199.0;Лента;Москва
866430;Икра горбуши соленая КРАСНОЕ ЗОЛОТО Тихоокеанская зернистая, 300г;Не указан;421799.0;290899.0;Лента;Москва
428044;Крабовые палочки охлажденные 365 ДНЕЙ (имитация), 100г;Не указан;3899.0;;Лента;Москва
680792;Кижуч слабосоленый WISH FISH филе-кусок, 150г;Не указан;32999.0;22499.0;Лента;Москва
163386;Сибас ЛЕНТА FRESH 300–600г, весовой;ЛЕНТА FRESH СП;42000.0;36000.0;Лента;Москва
361261;Наггетсы рыбные замороженные VICI панированные в золотистой корочке, из филе, 350г;VICI;34199.0;;Лента;Москва
679405;Изделия кулинарные национальной японской кухни I LIKE EAT Онигири Филадельфия, 100г;I LIKE EAT;14199.0;;Лента;Москва
590916;"Сельдь специального посола ЛЕНТА FRESH неразделанная, в солевой заливке, 
весовая";ЛЕНТА FRESH СП;17500.0;;Лента;Москва
358319;Крем-паста из морепродуктов САНТА БРЕМОР Антарктик-Криль сливочно-чесночный, 150г;САНТА БРЕМОР;13199.0;;Лента;Москва
578049;Окунь горячего копчения ЛЕНТА FRESH, весовой;ЛЕНТА FRESH;29400.0;;Лента;Москва
698609;Навага свежемороженая ЛЕНТА неразделанная, 800г;ЛЕНТА;31099.0;24799.0;Лента;Москва
191284;Карп ЛЕНТА FRESH живой, весовой;ЛЕНТА FRESH СП;54999.0;;Лента;Москва
743668;Сельдь РУССКОЕ МОРЕ Исландка, филе-кусочки в винной заливке Шерри, 115г;РУССКОЕ МОРЕ;15299.0;;Лента;Москва
675016;Масло лососевое САНТА БРЕМОР Бутербродное, 100г;САНТА БРЕМОР;7699.0;;Лента;Москва
5083;Сайра Тихоокеанская натуральная, 230/250г;PL Lenta TempSubst;19099.0;;Лента;Москва
746299;Салака замороженная ЛЕНТА неразделанная, 500г;ЛЕНТА;28799.0;21899.0;Лента;Москва
193020;Салат из морской капусты 365 ДНЕЙ Крабовый в соусе с ароматом краба, 400г;365 ДНЕЙ;15899.0;;Лента;Москва
746803;Форель Радужная слабосоленая КЕТУС филе-кусок, 130г;КЕТУС;37499.0;31999.0;Лента;Москва
657949;Сельдь слабосоленая BONVIDA филе в масле, 780г;BONVIDA;56999.0;44499.0;Лента;Москва
81196;Форель слабосоленая РУССКОЕ МОРЕ филе-ломтики, 120г;РУССКОЕ МОРЕ;62799.0;39899.0;Лента;Москва
713906;Рулет крабовый ЛЕНТА, 300г;ЛЕНТА;21899.0;16099.0;Лента;Москва
117247;Сельдь холодного копчения, филе, весовая;Прочие Товары;27000.0;;Лента;Москва
527849;Скумбрия Атлантическая пряного посола ЛЕНТА нарезанная, 280г;ЛЕНТА;44499.0;34199.0;Лента;Москва
233159;Мидии варено-мороженые AGAMA в створках, в собственном соку, 450г;AGAMA;42999.0;;Лента;Москва
111742;Килька Балтийская пряного посола БАЛТИЙСКИЙ БЕРЕГ, 400г;БАЛТИЙСКИЙ БЕРЕГ;14299.0;;Лента;Москва
504921;Тунец натуральный ВКУСНЫЕ КОНСЕРВЫ филе, 185г;ВКУСНЫЕ КОНСЕРВЫ;26699.0;19199.0;Лента;Москва
570519;Сельдь маринованная ЛЕНТА филе, 150г;ЛЕНТА;20699.0;16099.0;Лента;Москва
715928;Форель слабосоленая WISH FISH филе-ломтики, 100г;WISH FISH;48299.0;29899.0;Лента;Москва
79570;Лосось ЛЕНТА FRESH с головой 3–8кг, весовой;ЛЕНТА FRESH СП;929997.0;449997.0;Лента;Москва
57658;Салат из морской капусты 365 ДНЕЙ Витаминный, 400г;365 ДНЕЙ;11499.0;;Лента;Москва
326670;Икра лососевая КРАСНОЕ ЗОЛОТО зернистая 1-й сорт, 230г;КРАСНОЕ ЗОЛОТО;335999.0;239699.0;Лента;Москва
218704;Сельдь VICI К картошке филе-кусочки в масле, 150г;VICI;10999.0;;Лента;Москва
703698;Килька холодного копчения БАЛТИЙСКИЙ БЕРЕГ, 200г;БАЛТИЙСКИЙ БЕРЕГ;15999.0;14199.0;Лента;Москва
610438;Семга слабосоленая РУССКОЕ МОРЕ филе-кусок, 200г;РУССКОЕ МОРЕ;83299.0;65299.0;Лента;Москва
570314;Сельдь маринованная ЛЕНТА филе с пряностями, 150г;ЛЕНТА;20899.0;16299.0;Лента;Москва
715030;Масляная рыба холодного копчения 365 ДНЕЙ филе-кусок, 150г;365 ДНЕЙ;29399.0;;Лента;Москва
710811;Паста рыбная САНТА БРЕМОР Краб в сливочном соусе с мясом крабовым (имитация), 150г;САНТА БРЕМОР;11199.0;;Лента;Москва
560076;Сельдь БАЛТИЙСКИЙ БЕРЕГ По-царски, филе-кусочки в масле, 400г;БАЛТИЙСКИЙ БЕРЕГ;33099.0;22299.0;Лента;Москва
590594;Крабовые палочки РУССКОЕ МОРЕ Краб-ролл с сыром, имитация, 180г;РУССКОЕ МОРЕ;16999.0;13299.0;Лента;Москва
748458;Морская капуста PAN-ASIAN с кунжутным маслом, 250г;PAN-ASIAN;16699.0;12699.0;Лента;Москва
769363;Салат из морской капусты МОРСКОЕ СОДРУЖЕСТВО Дальневосточный, 220г;МОРСКОЕ СОДРУЖЕСТВО;11699.0;8199.0;Лента;Москва
21;Горбуша натуральная, 240г;PL Lenta TempSubst;18199.0;;Лента;Москва
338129;Сельдь 365 ДНЕЙ филе-кусочки в масле, 150г;365 ДНЕЙ;8799.0;;Лента;Москва
354867;Мидии 365 ДНЕЙ в рассоле, 180г;365 ДНЕЙ;20299.0;16299.0;Лента;Москва
590595;Крабовые палочки РУССКОЕ МОРЕ Краб-ролл с сыром и зеленью, имитация, 180г;РУССКОЕ МОРЕ;16399.0;14699.0;Лента;Москва
554057;Кета замороженная ЛЕНТА FRESH потрошеная без головы, весовая;ЛЕНТА FRESH;170998.0;142498.0;Лента;Москва
665936;Тунец PREMIUM CLUB в собственном соку, рубленый, 185г;PREMIUM CLUB;26299.0;21699.0;Лента;Москва
606224;Креветки VICI очищенные в рассоле, 180г;VICI;34199.0;29099.0;Лента;Москва
768296;Икра рыбная ПУТИНА с копченым лососем, 160г;ПУТИНА;16399.0;12899.0;Лента;Москва
768295;Икра рыбная ПУТИНА с креветкой, 160г;ПУТИНА;16599.0;12999.0;Лента;Москва
695323;Икра красная имитированная 365 ДНЕЙ, 200г;365 ДНЕЙ;4699.0;;Лента;Москва
172283;Судак, филе без кожи, весовой;Прочие Товары;60000.0;55000.0;Лента;Москва
80506;Карп ЛЕНТА FRESH непотрошеный, весовой;ЛЕНТА FRESH СП;62999.0;49999.0;Лента;Москва
717223;Сельдь Тихоокеанская слабосоленая РУССКОЕ МОРЕ Селедочка По-домашнему, филе-кусочки в масле, 400г;РУССКОЕ МОРЕ;31999.0;27999.0;Лента;Москва
361938;Кижуч Тихоокеанский ЛЕНТА FRESH потрошеный без головы (из замороженного сырья), весовой;ЛЕНТА FRESH СП;167998.0;143998.0;Лента;Москва
679156;Изделия кулинарные национальной японской кухни I LIKE EAT Онигири с форелью спайси, 100г;I LIKE EAT;13999.0;;Лента;Москва
695129;Сельдь ЛЕНТА По-мексикански, филе-кусочки в майонезе, 400г;ЛЕНТА;32499.0;20899.0;Лента;Москва
441775;Икра сельди соленая, ястычная в масле, весовая;Прочие Товары;36000.0;30000.0;Лента;Москва
574005;Зубатка замороженная ЛЕНТА стейк, 800г;ЛЕНТА;62699.0;52499.0;Лента;Москва
481080;Форель морская INARCTICA потрошеная с головой 3–8кг, весовая;INARCTICA;1299196.0;716796.0;Лента;Москва
627570;Паста из тресковых рыб САНТА БРЕМОР Фиш-мусс, с кальмаром и креветкой, 140г;САНТА БРЕМОР;12299.0;9999.0;Лента;Москва
457887;Мидии варено-мороженые ЛЕНТА, 400г;ЛЕНТА;45599.0;37699.0;Лента;Москва
730073;Креветки северные варено-мороженые 120/150, 2,5кг;Прочие Товары;291599.0;163699.0;Лента;Москва
743159;Паштет ХАМЕ Лосось, 80г;ХАМЕ;20699.0;10999.0;Лента;Москва
4135;Сардина в масле, 230г;PL Lenta TempSubst;10999.0;;Лента;Москва
705965;Крабовое мясо 365 ДНЕЙ, 200г;365 ДНЕЙ;7699.0;;Лента;Москва
609191;Горбуша горячего копчения РУССКОЕ МОРЕ без головы, 500г;РУССКОЕ МОРЕ;66699.0;;Лента;Москва
381511;Крабовое мясо замороженное 365 ДНЕЙ (имитация), 200г;365 ДНЕЙ;7399.0;;Лента;Москва
517735;Килька Балтийская пряного посола ЛЕНТА, 800г;ЛЕНТА;31399.0;24999.0;Лента;Москва
526892;Риет ЛЕНТА Классический из горбуши и кеты, 180г;ЛЕНТА;22099.0;17399.0;Лента;Москва
885408;Мойва Дальневосточная замороженная WISH FISH неразделанная, 500г;WISH FISH;49099.0;41099.0;Лента;Москва
652687;Тунец ВКУСНЫЕ КОНСЕРВЫ натуральный рубленый, 185г;ВКУСНЫЕ КОНСЕРВЫ;26499.0;18399.0;Лента;Москва
91242;Лосось Атлантический слабосоленый ЛЕНТА FRESH филе (нарезка), весовой;ЛЕНТА FRESH СП;110000.0;75998.0;Лента;Москва
879869;Форель холодного копчения ЛЕНТА филе-ломтики, 80г;ЛЕНТА;29299.0;23399.0;Лента;Москва
105322;Икра лососевая ПУТИНА Очень нежная, зернистая 1-й сорт, 220г;ПУТИНА;302399.0;226299.0;Лента;Москва
703392;Икра горбуши PREMIUM CLUB, 170г;PREMIUM CLUB;291099.0;171399.0;Лента;Москва
748197;Креветки Королевские WISH FISH в рассоле, очищенные с хвостом, 200г;WISH FISH;41099.0;33099.0;Лента;Москва
703143;Паста для бутербродов МЕРИДИАН с тунцом, 140г;МЕРИДИАН;16299.0;11099.0;Лента;Москва
583117;Риет из горбуши 365 ДНЕЙ, 150г;365 ДНЕЙ;8099.0;;Лента;Москва
362191;Форель холодного копчения ЛЕНТА филе-кусок, 200г;ЛЕНТА;74099.0;49099.0;Лента;Москва
457571;Нерка слабосоленая ЛЕНТА FRESH филе на коже, весовая;Не указан;66000.0;60000.0;Лента;Москва
886064;Лосось Атлантический неразделанный, весовой;Не указан;239998.0;199998.0;Лента;Москва
627494;Паста из тресковых рыб САНТА БРЕМОР Фиш-мусс, с лососем, 140г;Не указан;12299.0;9699.0;Лента;Москва
715620;Морской коктейль замороженный IQF, 500г;Не указан;30799.0;;Лента;Москва
714875;Масляная рыба холодного копчения 365 ДНЕЙ филе-ломтики, 120г;Не указан;27999.0;;Лента;Москва
689389;Креветки Королевские варено-мороженые PREMIUM CLUB очищенные с хвостиком 40/50, 500г;Не указан;139899.0;100799.0;Лента;Москва
104488;Горбуша горячего копчения, весовая;Не указан;75999.0;69599.0;Лента;Москва
728454;Мидии ЛЕНТА в масле с пряностями Брушетта, с добавлением оливкового масла, 200г;Не указан;28199.0;24199.0;Лента;Москва
695131;Сельдь ЛЕНТА Матье, филе-кусочки с дымком в масле, 400г;Не указан;31999.0;20599.0;Лента;Москва
494911;Форель горячего копчения ФОРЕЛЬ НА СВИРИ, весовая;Не указан;178199.0;;Лента;Москва
729991;Икра лососевая ВЫБОР СЕМЬИ структурированная имитированная, 95г;Не указан;17299.0;12699.0;Лента;Москва
665935;Тунец PREMIUM CLUB в масле, кусочки, 185г;Не указан;26299.0;21699.0;Лента;Москва
725577;Креветки свежемороженые BONASUR Лангустин в панцире без головы 30/55, 2кг;Не указан;399499.0;276399.0;Лента;Москва
695147;Форель Радужная холодного копчения ЛЕНТА FRESH тушка, весовая;Не указан;100000.0;85000.0;Лента;Москва
701354;Нерка замороженная Тихоокеанская, стейк, весовая;Не указан;169999.0;129999.0;Лента;Москва
484730;Треска теша филе, весовая;Не указан;30800.0;28000.0;Лента;Москва
749203;Крабовые палочки РУССКОЕ МОРЕ Салатные, имитация, 400г;Не указан;23999.0;19399.0;Лента;Москва
440270;Сельдь ЛЕНТА филе в масле с пряностями, 250г;Не указан;23599.0;15399.0;Лента;Москва
871660;Сельдь слабосоленая ЛЕНТА неразделанная в маринаде, 1кг;Не указан;35099.0;31599.0;Лента;Москва
741161;Паста САНТА БРЕМОР Сальса, из мяса мидий, 150г;Не указан;15099.0;10099.0;Лента;Москва
241186;"Анчоус пряного посола БАЛТИЙСКИЙ БЕРЕГ килька обыкновенная, филе в 
масле, 145г";Не указан;19999.0;;Лента;Москва
719761;Килька Каспийская LAATSA обжаренная в остром томатном соусе с чили, 240г;Не указан;13999.0;9799.0;Лента;Москва
459423;Скумбрия Атлантическая холодного копчения VICI крупная, кусочки, 480г;Не указан;64499.0;53999.0;Лента;Москва
637338;Палтус холодного копчения ЛЕНТА FRESH тушка, весовой;Не указан;42000.0;;Лента;Москва
598641;Горбуша холодного копчения ЛЕНТА FRESH балык, весовая;Не указан;77999.0;;Лента;Москва
141388;Скумбрия холодного копчения без головы, весовая;Не указан;47000.0;42000.0;Лента;Москва
745690;Икра минтая соленая ЛЕНТА пробойная, 120г;Не указан;20099.0;12999.0;Лента;Москва
720438;Кальмар и снежный краб в чесночном соусе, 300г;Не указан;28499.0;25099.0;Лента;Москва
670032;Макрель PREMIUM CLUB в масле, кусочки, 425г;Не указан;29699.0;21699.0;Лента;Москва
704933;Судак замороженный WISH FISH филе, 500г;Не указан;73499.0;57099.0;Лента;Москва
692681;Горбуша холодного копчения БАЛТИЙСКИЙ БЕРЕГ кусочки, 200г;Не указан;39399.0;;Лента;Москва
440269;Сельдь ЛЕНТА филе в масле с укропом, 250г;Не указан;23599.0;15399.0;Лента;Москва
628723;Кальмар Гигантский горячего копчения ЛЕНТА FRESH филе, фасованный,  весовой;Не указан;68000.0;;Лента;Москва
342989;Нерка Тихоокеанская ЛЕНТА FRESH стейк (из замороженного сырья), весовая;Не указан;70000.0;65000.0;Лента;Москва
448320;Кета холодного копчения РУССКОЕ МОРЕ филе-кусок, 150г;Не указан;31199.0;;Лента;Москва
749204;Икра сельди пряного посола РУССКОЕ МОРЕ К картошке, в масляной заливке, 150г;Не указан;22999.0;;Лента;Москва
719827;Клемы Вонголе варено-мороженые, в раковине, 500г;Не указан;45099.0;38799.0;Лента;Москва
277414;Сельдь МЕРИДИАН филе-кусочки в масле, 175г;Не указан;15899.0;;Лента;Москва
12187;Тунец FORTUNA кусочки в масле, 185г;Не указан;37199.0;21399.0;Лента;Москва
556126;Ассорти из морепродуктов ЛЕНТА в рассоле, 300г;Не указан;39899.0;30799.0;Лента;Москва
731035;Тилапия свежемороженая ЛЕНТА филе, 500г;Не указан;62199.0;47499.0;Лента;Москва
430460;Кета слабосоленая 365 ДНЕЙ филе-кусок, 130г;Не указан;27299.0;23199.0;Лента;Москва
690414;Онигири I LIKE EAT с тунцом, 100г;Не указан;16199.0;;Лента;Москва
633246;Кижуч замороженный Тихоокеанский ЛЕНТА FRESH стейк, весовой;Не указан;159999.0;139999.0;Лента;Москва
741202;Паста САНТА БРЕМОР с тунцом и лососем, 140г;Не указан;11399.0;;Лента;Москва
695132;Сельдь ЛЕНТА Матье, филе-кусочки с укропом в масле, 400г;Не указан;32499.0;20899.0;Лента;Москва
687154;Коктейль из морепродуктов РУССКОЕ МОРЕ Морской микс, в заливке, 300г;Не указан;30799.0;28499.0;Лента;Москва
748254;Икра рыбная ЛЕНТА с морской капустой и крабовым мясом, в соусе, 180г;Не указан;16599.0;11799.0;Лента;Москва
14426;Лосось слабосоленый ЛЕНТА FRESH филе, весовой;Не указан;162000.0;117000.0;Лента;Москва
227074;Минтай замороженный ЛЕНТА филе, 800г;Не указан;67899.0;54099.0;Лента;Москва
746573;Салака ОКЕАН неразделанная в пряно-солевой заливке, весовая;Не указан;13110.0;;Лента;Москва
689382;Килька неразделанная, в томатном соусе, 240г;Не указан;4499.0;;Лента;Москва
730081;Сельдь ЛЕНТА Тихоокеанская, натуральная с добавлением масла, 240г;Не указан;12899.0;10599.0;Лента;Москва
866321;Тунец замороженный, стейк филе, 500г;Не указан;87199.0;;Лента;Москва
740883;Форель Радужная слабосоленая подкопченная РУССКОЕ МОРЕ филе-кусок, 150г;Не указан;55899.0;45599.0;Лента;Москва
341726;Нерка слабосоленая МЕРИДИАН ломтики, 120г;Не указан;40399.0;;Лента;Москва
723683;Форель слабосоленая РУССКОЕ МОРЕ филе-кусок, 200г;Не указан;87699.0;61999.0;Лента;Москва
700649;Икра рыбная слабосоленая БАЛТИЙСКИЙ БЕРЕГ Creme Le Mare, в соусе с кунжутом и соевым соусом, 165г;Не указан;19599.0;14199.0;Лента;Москва
545701;Форель слабосоленая БАЛТИЙСКИЙ БЕРЕГ филе-кусок, 150г;Не указан;42499.0;;Лента;Москва
695191;Сельдь слабосоленая 365 ДНЕЙ филе в масле, 200г;Не указан;13999.0;;Лента;Москва
710220;Кальмар PREMIUM CLUB щупальца в рассоле, 300г;Не указан;45599.0;37699.0;Лента;Москва
633518;Риет подкопченный ЛЕНТА из горбуши, кеты и скумбрии, 180г;Не указан;22099.0;17399.0;Лента;Москва
710832;Креветки северные варено-мороженые AURORA неразделанные 200+, 400г;Не указан;29499.0;27999.0;Лента;Москва
708910;Печень трески Атлантической ТЕРНЕС натуральная, 120г;Не указан;37399.0;28799.0;Лента;Москва
672338;Морской гребешок Дальневосточный замороженный PREMIUM CLUB филе, 250г;Не указан;145499.0;111999.0;Лента;Москва
672760;Форель подкопченная РУССКОЕ МОРЕ филе-кусок, 300г;Не указан;108499.0;93799.0;Лента;Москва
687155;Креветки РУССКОЕ МОРЕ мясо в заливке, 300г;Не указан;51299.0;32999.0;Лента;Москва
94;Паштет шпротный, 160г;Не указан;6299.0;;Лента;Москва
675461;Ассорти рыбное холодного копчения ЛЕНТА, 100г;Не указан;36799.0;28799.0;Лента;Москва
670030;Макрель PREMIUM CLUB в собственном соку, кусочки, 425г;Не указан;29699.0;21699.0;Лента;Москва
721135;Килька Каспийская LAATSA По-мексикански, неразделанная обжаренная с овощами в томатном соусе, 240г;Не указан;16999.0;9999.0;Лента;Москва
536295;Сурими мясо VICI, 200г;Не указан;15799.0;12499.0;Лента;Москва
698581;Хек свежемороженый ЛЕНТА тушка, 900г;Не указан;60399.0;49899.0;Лента;Москва
700525;Икра рыбная слабосоленая БАЛТИЙСКИЙ БЕРЕГ Creme Le Mare, в соусе с рубленным слабосоленым лососем и творожным сыром, 165г;Не указан;23799.0;14799.0;Лента;Москва
884183;Икра лососевая WISH FISH лопающаяся имитированная, 420г;Не указан;17699.0;14199.0;Лента;Москва
708761;Крабовые палочки замороженные 365 ДНЕЙ, 200г;Не указан;8599.0;;Лента;Москва
309167;Мидии МЕРИДИАН в рассоле, 430г;Не указан;39899.0;27399.0;Лента;Москва
556317;Печень трески КАПИТАН ВКУСОВ натуральная, 115г;Не указан;38599.0;27199.0;Лента;Москва
881774;Семга слабосоленая ЛЕНТА филе-кусок, 130г;Не указан;55399.0;49799.0;Лента;Москва
583721;Креветка MARE рубленая, в сливочно-чесночном соусе, 150г;Не указан;16699.0;;Лента;Москва
725676;"Форель охлажденная ОСТРОВ Горная Осетия потрошеная с головой 1,5кг+, 
весовая";Не указан;215539.0;160159.0;Лента;Москва
522081;Путассу холодного копчения ОКЕАН без головы, весовая;Не указан;28000.0;;Лента;Москва
722405;Сельдь Тихоокеанская слабосоленая РУССКОЕ МОРЕ Селедочка аппетитная, филе в масле, 230г;Не указан;20699.0;18399.0;Лента;Москва
246583;Коктейль из морепродуктов МЕРИДИАН с пряностями Мехико в масле, 430г;Не указан;60499.0;34999.0;Лента;Москва
339119;Сельдь слабосоленая 365 ДНЕЙ, весовая;Не указан;13800.0;;Лента;Москва
387601;Крабовое мясо замороженное ЛЕНТА (имитация), 400г;Не указан;29699.0;22799.0;Лента;Москва
450697;Зубатка пестрая, кусок, весовая;Не указан;40000.0;35000.0;Лента;Москва
746804;Форель Радужная слабосоленая ОКЕАН филе-кусок, 150г;Не указан;50099.0;39099.0;Лента;Москва
503881;Горбуша-скумбрия ЕВРОПРОМ с чесноком рубленая, 180г;Не указан;14699.0;;Лента;Москва
6349;Сельдь натуральная в масле, 240г;PL Lenta TempSubst;7399.0;;Лента;Москва
272276;Сельдь МЕРИДИАН Дингли филе-кусочки в красном вине, 115г;МЕРИДИАН;15699.0;10699.0;Лента;Москва
565731;Палтус замороженный FISH & MORE филе без кожи, 500г;FISH & MORE;53499.0;;Лента;Москва
115982;Крабовые палочки МЕРИДИАН (имитация), 200г;МЕРИДИАН;20699.0;12699.0;Лента;Москва
771074;Шпроты ЗНАК КАЧЕСТВА в масле, из салаки, 160г;ЗНАК КАЧЕСТВА;20699.0;16099.0;Лента;Москва
765524;Икра нерки ГУРМАН зернистая, 200г;ГУРМАН;246399.0;212799.0;Лента;Москва
452479;Ассорти из морепродуктов варено-мороженное VICI с изделиями формованными из сурими, весовое;ЧТМ fantasy brands;39350.0;34200.0;Лента;Москва
551689;Клешни маленького краба маринованные копченые VICI с пряностями (имитация), 360г;VICI;39899.0;25299.0;Лента;Москва
370261;Горбуша слабосоленая 365 ДНЕЙ филе-ломтики, 150г;365 ДНЕЙ;34799.0;26699.0;Лента;Москва
577285;"Килька Каспийская ЗНАК КАЧЕСТВА в томатном соусе, неразделанная 
обжаренная, 240г";ЗНАК КАЧЕСТВА;12899.0;7999.0;Лента;Москва
866320;Тунец замороженный, кусочки филе, 500г;ЧТМ fantasy brands;88799.0;;Лента;Москва
711104;Паста для бутербродов МЕРИДИАН Снежный краб, 140г;МЕРИДИАН;15099.0;12799.0;Лента;Москва
556125;Ассорти из морепродуктов ЛЕНТА в масле, 300г;ЛЕНТА;38799.0;33099.0;Лента;Москва
514721;Сельдь МЕРИДИАН Скандинавская филе-кусочки в горчичном соусе, 150г;МЕРИДИАН;21699.0;;Лента;Москва
554629;Палтус ЛЕНТА FRESH потрошеный без головы (из замороженного сырья), весовой;ЛЕНТА FRESH СП;143999.0;119999.0;Лента;Москва
746001;Икра трески соленая ЛЕНТА пробойная, 120г;ЛЕНТА;19899.0;14699.0;Лента;Москва
568351;Дорадо 600–800г, весовая;Прочие Товары;89999.0;83999.0;Лента;Москва
546981;Кальмар MARE в сливочно-чесночном соусе, рубленый, 150г;MARE;18799.0;12499.0;Лента;Москва
749202;Крабовые палочки РУССКОЕ МОРЕ Краб-ролл с сыром, имитация, 50г;РУССКОЕ МОРЕ;5799.0;;Лента;Москва
357380;Мясо криля УЛЬТРАМАРИН натуральное, 105г;УЛЬТРАМАРИН;24799.0;;Лента;Москва
526893;Риет ЛЕНТА с чесноком из горбуши и кеты, 180г;ЛЕНТА;22099.0;17399.0;Лента;Москва
457010;Тунец МАГУРО бланшированный в оливковом масле, 200г;МАГУРО;42599.0;29999.0;Лента;Москва
657950;Сельдь BONVIDA филе-кусочки в масле, 780г;BONVIDA;77599.0;53599.0;Лента;Москва
792488;Ряпушка горячего копчения ЛИСИЙ НОС, 250г;ЛИСИЙ НОС;46299.0;28099.0;Лента;Москва
744264;Язь ЛЕГЕНДА ЯМАЛА натуральный с добавлением масла, 227г;ЛЕГЕНДА ЯМАЛА;14199.0;;Лента;Москва
700602;Икра рыбная слабосоленая БАЛТИЙСКИЙ БЕРЕГ Creme Le Mare, в соусе с томатами и жареным луком, 165г;БАЛТИЙСКИЙ БЕРЕГ;19599.0;14199.0;Лента;Москва
264584;Икра лососевая КРАСНОЕ ЗОЛОТО 1-й сорт, 500г;КРАСНОЕ ЗОЛОТО;665999.0;549899.0;Лента;Москва
333439;Нерка Тихоокеанская ЛЕНТА FRESH потрошеная без головы (из замороженного сырья), весовая;ЛЕНТА FRESH СП;194999.0;179999.0;Лента;Москва
686393;"Сельдь Тихоокеанская БАЛТИЙСКИЙ БЕРЕГ По-царски, филе-кусочки в масле с 
укропом, 400г";БАЛТИЙСКИЙ БЕРЕГ;35099.0;30499.0;Лента;Москва
670035;Сардины PREMIUM CLUB в масле с лимоном, кусочки, 125г;PREMIUM CLUB;17099.0;13699.0;Лента;Москва
578268;Шпроты в масле, 160г;PL Lenta TempSubst;9299.0;;Лента;Москва
115988;Горбуша копчено-вяленая МЕРИДИАН Премиум соломка, 80г;МЕРИДИАН;36999.0;;Лента;Москва
703240;Коктейль из морепродуктов МЕРИДИАН в масле, 270г;МЕРИДИАН;39099.0;25099.0;Лента;Москва
769453;Сельдь VICI По-корейски, филе-кусочки в соусе кимчи, 200г;VICI;22299.0;14999.0;Лента;Москва
713555;Паштет рыбный ХАМЕ Тунец, 80г;ХАМЕ;20599.0;12899.0;Лента;Москва
887642;Масляная рыба холодного копчения WISH FISH с травами, филе-ломтики, 100г;WISH FISH;35899.0;22399.0;Лента;Москва
665937;Тунец PREMIUM CLUB в масле, рубленый, 185г;PREMIUM CLUB;26299.0;21699.0;Лента;Москва
715767;Коктейль из мидий подкопченных MARE Оливковый Валенсия, в масле с томатами и пряными травами, 150г;MARE;22499.0;18299.0;Лента;Москва
509821;Паста КРЕМ-ФИШ Горбуша-скумбрия, 150г;КРЕМ-ФИШ;14199.0;;Лента;Москва
710345;Крабовые палочки замороженные ЛЕНТА имитация, 400г;ЛЕНТА;29899.0;22999.0;Лента;Москва
390417;Скумбрия Атлантическая холодного копчения РУССКОЕ МОРЕ без головы, 300г;РУССКОЕ МОРЕ;40999.0;;Лента;Москва
740469;Ветчина крабовая БАЛТИЙСКИЙ БЕРЕГ имитация, 250г;БАЛТИЙСКИЙ БЕРЕГ;24599.0;16999.0;Лента;Москва
578298;Кальмар замороженный POLAR кольца, 500г;POLAR;70599.0;;Лента;Москва
712491;Наггетсы тресковые POLAR Медвежонок, в панировке, 300г;POLAR;21099.0;18199.0;Лента;Москва
